weeks,M,T,W,R,F,Sa,Su,target,bins
597,0.0046301814282871945,0.0029568323272899377,-0.0008270262441163467,0.002361101330378368,0.003354969508865935,0.0,0.0,-0.0005289740794536257,2.0
598,-0.0005289740794536257,0.0043412364574733076,0.004147513088954113,0.003026806813884342,0.00029057152277722764,0.0,0.0,-0.00384215168101143,1.0
599,-0.00384215168101143,-0.004325410013241715,-0.013802342424668268,-0.004583685125701287,-0.001492760337167276,0.0,0.0,0.006076445462868563,3.0
600,0.006076445462868563,-0.002378510990850735,-0.008429805123381762,-0.008501477352783837,-0.009490842351482343,0.0,0.0,-0.013601409751573534,0.0
601,-0.013601409751573534,-0.0003718500059513019,-0.0034152163420504422,-0.005801507179914012,-0.004388978209604488,0.0,0.0,0.0033874570598637632,3.0
602,0.0033874570598637632,0.01615146345057994,0.01656166413216198,-0.0004244005966116404,0.012293808983546484,0.0,0.0,0.017338030182456166,4.0
603,0.017338030182456166,0.01373843474528691,0.015555084263270125,0.0183522855844771,-0.0032042751287910676,0.0,0.0,-0.007006498181896248,1.0
604,-0.007006498181896248,0.0076256814274549,-0.002309817586776397,0.01233197792769758,0.014106183172098774,0.0,0.0,0.0,2.0
605,0.0,-0.006447535488081968,0.005018280611650994,0.005376417427779501,-0.0016427722229837016,0.0,0.0,0.002353741163211076,3.0
606,0.002353741163211076,0.00925183197945234,0.009220587726005647,0.0026265995572334333,-0.0010176589505492828,0.0,0.0,-0.0032742091909483406,1.0
607,-0.0032742091909483406,0.010216472374645846,0.0037712365195670117,-0.002494897457419043,0.0024419112150297906,0.0,0.0,0.00015903512293302668,2.0
608,0.00015903512293302668,0.0021181643614927026,-0.00413463628939148,-0.0032454659534506547,0.005579942869644583,0.0,0.0,-0.003610075051516226,1.0
609,-0.003610075051516226,0.003981002545712542,0.016861815129437296,0.01862943199859579,0.016731291948767435,0.0,0.0,0.017049261556253192,4.0
610,0.017049261556253192,-0.0007416817372565276,0.014779411163853062,-0.0015608607474959513,-0.0019056417172107487,0.0,0.0,0.010460571499359972,4.0
611,0.010460571499359972,0.004201967139479734,0.015400376367656676,0.01684825977407911,0.0047023576129854305,0.0,0.0,-0.02064925817709007,0.0
612,-0.02064925817709007,-0.004610169553578736,0.01080271581399117,-0.0015563566054543898,0.00358073409681392,0.0,0.0,0.00884940322736849,3.0
613,0.00884940322736849,0.014485247670106283,0.02325162660141089,0.010004956407483334,0.00893733949482467,0.0,0.0,-0.0012781542936881607,1.0
614,-0.0012781542936881607,0.015101054905017008,0.000955284471839235,0.0048059321423004064,0.004696955560558713,0.0,0.0,-0.014157634552052656,0.0
615,-0.014157634552052656,-0.019238536742359535,0.012281471713622594,0.006695423578315207,0.0005668534418923343,0.0,0.0,-0.015905480407298,0.0
616,-0.015905480407298,-0.0027496691635864323,0.007565601792453691,0.0,0.00772744442602491,0.0,0.0,-0.0010940202001137322,1.0
617,-0.0010940202001137322,0.017017988415932273,0.014020311052555634,0.002501207458480259,0.004140839170694299,0.0,0.0,0.008941140532598979,3.0
618,0.008941140532598979,0.005667394578626528,0.00020776150873480503,-0.014479024279149044,-0.014392398216861224,0.0,0.0,-0.0022261406988492993,1.0
619,-0.0022261406988492993,-0.008608497971882123,-0.02468288605668345,-0.0003988388823046307,0.014652703172970405,0.0,0.0,-0.004597052839051763,1.0
620,-0.004597052839051763,0.0028045548066328863,0.010967074046477343,0.005567957988963812,0.0,0.0,0.0,0.003737658216202533,3.0
621,0.003737658216202533,-0.004297385267949316,0.0003014489649686425,-0.0042714119245355064,0.00487397713855664,0.0,0.0,-0.00786184610945817,1.0
622,-0.00786184610945817,0.004543213627119513,0.004694528128729836,0.016534254135097903,0.008375314506131382,0.0,0.0,0.009759413329024191,3.0
623,0.009759413329024191,-0.00037359015152826913,0.008516662845136302,0.0023437663641328044,0.008791571808987264,0.0,0.0,0.00612861462349823,3.0
624,0.00612861462349823,-0.0019846702759762636,-0.005896111526632275,0.003216713198491483,-0.00824563401231515,0.0,0.0,-0.03012503670915656,0.0
625,-0.03012503670915656,0.010337989239901368,0.009321323466083165,0.01647297931737146,0.006052340977024784,0.0,0.0,0.00573419840826439,3.0
626,0.00573419840826439,-0.0008056878582856086,0.000523759663215273,0.004661275809685783,0.008820796052303237,0.0,0.0,0.0014692559335731659,3.0
627,0.0014692559335731659,-0.0036571752549017233,0.0011144683284953771,0.013395434676265694,0.007313190062616215,0.0,0.0,0.00787878516131979,3.0
628,0.00787878516131979,0.001506519094792047,3.8635091210714734e-05,-0.0002702607735640683,0.008802874351669487,0.0,0.0,0.0,2.0
629,0.0,-0.008108162052195667,0.003120356275372771,0.008883872532335246,0.0004954892907473862,0.0,0.0,-0.006767202706758901,1.0
630,-0.006767202706758901,0.004401982097170354,0.006016495042259429,0.00684816452594017,0.0027487958929750533,0.0,0.0,-0.002070228215357517,1.0
631,-0.002070228215357517,-0.008438271316019375,0.007193980489395457,0.00384075868005862,0.00037577877328587306,0.0,0.0,-0.006936607162781883,1.0
632,-0.006936607162781883,-0.00034051344728691646,0.001550373708287367,-0.0024589793644702596,0.0037805797635597216,0.0,0.0,0.004968493705938215,3.0
633,0.004968493705938215,0.004458196214253363,0.006483203911997748,0.004113880085112598,0.0019215170173110252,0.0,0.0,-0.006444067077772786,1.0
634,-0.006444067077772786,-0.0014128683641549955,0.007450725023520732,7.381735104328158e-05,0.0,0.0,0.0,-0.007673297723675532,1.0
635,-0.007673297723675532,0.00037196220524116086,-0.008817490540862671,0.001012693038881629,0.0050857039170653096,0.0,0.0,0.010057392971298817,4.0
636,0.010057392971298817,0.007064874541883981,0.011664849857385029,0.010383354083331575,0.009957106515183334,0.0,0.0,0.004358318878177947,3.0
637,0.004358318878177947,-0.0034355239234296064,0.010411843713267643,0.00710227081059589,0.005943784500410665,0.0,0.0,-0.0068506556438237,1.0
638,-0.0068506556438237,0.005324615668825139,0.002842120418831584,0.006588854015028289,0.007604085356748946,0.0,0.0,-0.00863606796380001,1.0
639,-0.00863606796380001,-0.003068014593560875,0.012215768320189113,0.01391997825258251,0.014425279661848478,0.0,0.0,0.003342699450218589,3.0
640,0.003342699450218589,0.005568481835957151,-0.004775731533738892,-0.0024461898651537695,0.0059067571358246695,0.0,0.0,-0.014382048415939153,0.0
641,-0.014382048415939153,0.004728399512027082,0.008237920651958497,-0.002275999137483886,0.002440685250960861,0.0,0.0,0.0009877417035513147,2.0
642,0.0009877417035513147,0.01145263056675816,0.005839304959416758,0.007187238840517196,0.002117198907202855,0.0,0.0,0.0,2.0
643,0.0,-0.010696248778727657,-0.002529673045531311,0.008085425364052767,0.010892287416484514,0.0,0.0,0.005180139516339999,3.0
644,0.005180139516339999,-0.004161041341077976,-0.005361845392794606,0.0007997057765001259,0.007962079323664994,0.0,0.0,0.008874343631309678,3.0
645,0.008874343631309678,0.0062374507085118935,0.006229773275211237,0.013754159337866945,-0.0011952469480887018,0.0,0.0,-0.004548614114580296,1.0
646,-0.004548614114580296,0.004088559187452212,0.006818068218474416,-0.0026239184398990645,0.004815372652575256,0.0,0.0,-0.013991833313928836,0.0
647,-0.013991833313928836,-0.02646161525100954,0.0011706666593953585,0.0077488717093787685,0.008996046814609748,0.0,0.0,0.0,2.0
648,0.0,-0.013871476729451437,0.006255095822182533,0.0027848132912122736,-0.001438374218236227,0.0,0.0,0.002531442823232588,3.0
649,0.002531442823232588,-0.010826899663062939,-0.007410716208148038,0.0028567630525504484,-0.0083392012409913,0.0,0.0,-0.00828037975720708,1.0
650,-0.00828037975720708,0.0028320553439407092,0.017804992504967032,0.007955387996750218,0.004437451031462203,0.0,0.0,0.0004052840913839617,2.0
651,0.0004052840913839617,-0.0014347371516452156,-0.016808163421188738,-0.021075046332519776,-0.01472851293367139,0.0,0.0,-0.006204244270247017,1.0
652,-0.006204244270247017,0.0036348255211002822,0.0022403542075020155,-0.013785005288123209,0.0016669448100552486,0.0,0.0,-0.017710942860214907,0.0
653,-0.017710942860214907,-0.002274252059144999,0.008089208225444011,0.0030629061230111887,0.0067655717446797325,0.0,0.0,0.007316821425345843,3.0
654,0.007316821425345843,-0.00641590214730936,0.0032961790375747313,-0.0035296796954282783,-0.0022708832705875537,0.0,0.0,-0.0011373767355342679,1.0
655,-0.0011373767355342679,-0.017217959804562533,-0.009580648977626005,-0.004583085045078761,0.002690395538492041,0.0,0.0,-0.003277774866472072,1.0
656,-0.003277774866472072,0.0017264602399480466,0.00879317340064567,0.007257557781688462,0.011141296991481475,0.0,0.0,0.0,2.0
657,0.0,0.011284104857336885,-0.0015614913174735179,0.0034188033217450453,0.0014569122322427575,0.0,0.0,-0.004875715553987803,1.0
658,-0.004875715553987803,-0.009454101671003023,0.0013752262303379226,-0.003862090686547859,0.003627408056081194,0.0,0.0,0.01186482221366969,4.0
659,0.01186482221366969,0.005056267718987151,-0.00032961327265557117,0.004277549159594329,-0.0031241718574355204,0.0,0.0,0.0005268662469966046,2.0
660,0.0005268662469966046,-0.009891702718174855,-0.003396909333325482,-0.0015691547668179595,-0.008860060599838349,0.0,0.0,-0.006798649432402826,1.0
661,-0.006798649432402826,0.0005767512120211649,-0.0008143846456549753,0.004099241744972559,0.005327544187356814,0.0,0.0,0.00020184942468048916,2.0
662,0.00020184942468048916,-0.006781089501446402,-0.013015543192561374,-0.003951670877611946,-0.002723744570172215,0.0,0.0,0.00013811578810329905,2.0
663,0.00013811578810329905,-0.021176096212102813,-0.013381529626552258,0.004990186741204106,-0.006277475518299269,0.0,0.0,-0.009635134966928582,1.0
664,-0.009635134966928582,0.006445739848556009,-0.0026956615616429147,-0.0012604881338260654,-0.004912895378211601,0.0,0.0,-0.005774687791282318,1.0
665,-0.005774687791282318,-0.005515012456340784,0.007807066001120688,-0.0011635810083081566,-0.006167462960192438,0.0,0.0,-0.007532850736496677,1.0
666,-0.007532850736496677,-0.005733386007365837,0.005290698030289143,0.007645924065280418,0.014721983270445271,0.0,0.0,0.008551377691911277,3.0
667,0.008551377691911277,-0.0021130569461824678,0.0036502526757322684,0.004704242359504285,7.106694524416923e-05,0.0,0.0,0.0062729071456955054,3.0
668,0.0062729071456955054,0.005285424789949644,0.0004919331223502965,0.0,0.002806091185799886,0.0,0.0,-0.0035791638184416996,1.0
669,-0.0035791638184416996,0.0005271363212413505,0.003682404291849295,0.0013992166063836464,-0.007579259968599317,0.0,0.0,-0.0050141842874733555,1.0
670,-0.0050141842874733555,-0.0015587986900555961,0.00035450550952820237,-0.005615550004213432,-0.0002138625451300058,0.0,0.0,-0.0020341089636328746,1.0
671,-0.0020341089636328746,-0.0036502526757322684,-0.0090035537553943,-0.003878457706822047,0.0023940956764807453,0.0,0.0,-0.0015592127828982782,1.0
672,-0.0015592127828982782,-0.0038901938054474172,0.00407167817932752,0.002102008617558049,0.0011940951215319018,0.0,0.0,0.0,2.0
673,0.0,0.0005060699269066049,-0.000397599643737756,0.00177010322241955,0.00554300087087789,0.0,0.0,0.0,2.0
674,0.0,-0.0034877729145144087,0.011958595660143345,0.012309627755744401,0.01205564339422871,0.0,0.0,-0.0021906750024278665,1.0
675,-0.0021906750024278665,0.0012524475589437145,0.00017377761658732283,-0.00017377761658732283,-0.002715497369340625,0.0,0.0,-0.0019541374308085224,1.0
676,-0.0019541374308085224,0.001988925041823464,0.0012193845977011009,-0.002510027547010907,-0.0072867235072884284,0.0,0.0,-0.014913196389693795,0.0
677,-0.014913196389693795,-0.0049372392987132585,-0.005286169296185861,-0.006293499607806119,-0.008855875576138317,0.0,0.0,-0.01456481922432662,0.0
678,-0.01456481922432662,-0.0029759274800831292,-0.007478627581000374,-0.0010138719264292106,-0.008110627644611235,0.0,0.0,-0.020549827681318078,0.0
679,-0.020549827681318078,-0.003214319658209952,-0.015046069888991376,-0.008978622404449688,0.009293527918862843,0.0,0.0,-0.01375335683746659,0.0
680,-0.01375335683746659,0.0073956042848823955,0.001187754540350916,-0.0035277600218863725,-0.0020271247358447653,0.0,0.0,0.0,2.0
681,0.0,-0.005465891544732315,-0.0032056566254752283,-0.008342649898233745,0.01745177390184427,0.0,0.0,0.011388943683429353,4.0
682,0.011388943683429353,-0.010951555263539525,0.004046676869384314,0.003675357298467574,0.008015102738966995,0.0,0.0,-0.006595987870994691,1.0
683,-0.006595987870994691,-0.00640190284001374,-0.012285758619310805,0.002004731804808202,-0.002606972023348142,0.0,0.0,0.0029273604864741287,3.0
684,0.0029273604864741287,0.0037169283792168883,-0.0016769068917072971,0.003191716235195763,0.009198716816494645,0.0,0.0,-0.006811641867289886,1.0
685,-0.006811641867289886,0.004322102733980593,-0.000989648340185667,-0.006835463443479739,-0.0031553016692500435,0.0,0.0,-0.0027238960975886073,1.0
686,-0.0027238960975886073,-0.0008025562083604498,0.0076383127012453755,0.0024670154164292413,-0.003383717697687416,0.0,0.0,-0.003915447073748801,1.0
687,-0.003915447073748801,-0.003689737021700168,-0.0014878066235892717,-0.011208979269662578,-0.00735178517230306,0.0,0.0,-0.004519527823346969,1.0
688,-0.004519527823346969,0.0025087965153680614,-0.006842018424073615,0.003179542326846807,0.005960093360366514,0.0,0.0,-0.0005328660274894759,2.0
689,-0.0005328660274894759,0.0069871410028570224,-0.000448001318067881,-0.0005296742355174189,0.0,0.0,0.0,-0.005804516799674531,1.0
690,-0.005804516799674531,0.0005328183178887613,-0.0006558078873588613,0.008288633508979792,0.0039364579191891735,0.0,0.0,0.0021847644097849894,3.0
691,0.0021847644097849894,0.011332220998105491,0.01092863641834807,-0.0018197330831384306,-0.006594668717163188,0.0,0.0,0.0018318219339459318,3.0
692,0.0018318219339459318,0.00424794489750191,0.0007128747621782949,0.001226476361405382,-0.00929535948817417,0.0,0.0,-0.006807698857687505,1.0
693,-0.006807698857687505,0.0005222447798036711,-0.0012859952121955232,-0.010347699695516077,-0.0061540919770664,0.0,0.0,-0.005986597406260508,1.0
694,-0.005986597406260508,-0.009711786280531598,-0.005079327242009768,-0.01764368985916054,-0.0006799668856602992,0.0,0.0,0.0,2.0
695,0.0,-0.011200506185449655,-0.0029276639018842587,0.0038300810672673435,0.01314230809288297,0.0,0.0,0.01200901838171653,4.0
696,0.01200901838171653,-0.0013412425192456112,0.004435946361921239,0.0016687975697387003,0.0019157385303101293,0.0,0.0,-0.009321492016191257,1.0
697,-0.009321492016191257,-0.0045458535529441235,0.003116998490401812,-0.009125555627466753,8.489581236137411e-05,0.0,0.0,0.004995176051399319,3.0
698,0.004995176051399319,0.004423896471407396,0.002015921891367789,0.005856506939648121,0.005656551276673305,0.0,0.0,-0.001078907052220579,1.0
699,-0.001078907052220579,-0.008213003266108743,-0.007057700245876042,0.004710683301283325,0.005565162791829614,0.0,0.0,-0.007287032862295817,1.0
700,-0.007287032862295817,0.001595922230346325,0.0,-0.0019322487942048383,-0.004678128826619776,0.0,0.0,0.0011399549336905679,3.0
701,0.0011399549336905679,-0.0031274008761927874,-0.00607127336171942,-0.0025584441286516935,0.0019194145284160413,0.0,0.0,-0.004184804125835662,1.0
702,-0.004184804125835662,-0.0008133821771094674,-0.005453834448523764,-0.005786840360582524,-0.0066050038925622445,0.0,0.0,-0.010122107479140219,0.0
703,-0.010122107479140219,-0.00587471385294247,-0.001906716321423474,0.007781430174365944,0.009816912019012136,0.0,0.0,-0.001527576947348841,1.0
