date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
2016-07-27,1167229695.68,232473,10281900000.0,651.63,147461000.0,1575.0,73.29382559,null,
2016-07-28,1044402320.09,239230,10328100000.0,654.49,86428400.0,1700.0,74.07182608,null,
2016-07-29,980850508.859,223858,10338900000.0,655.11,60703500.0,1775.0,68.48976153,null,
2016-07-30,544046226.167,204257,10370100000.0,657.01,38456100.0,1525.0,65.63051629,null,
2016-07-31,786706298.329,203000,10340900000.0,655.1,110818000.0,1875.0,74.87732068,null,
2016-08-01,756096446.61,219291,9860620000.0,624.6,121887000.0,1987.5,75.28575577,null,
2016-08-02,1417139844.63,242337,9574320000.0,606.4,330933000.0,1912.5,76.88566668,null,
2016-08-03,915543844.369,241344,8663670000.0,548.66,207982000.0,1987.5,77.70335801,null,
2016-08-04,1193853080.68,237645,8943870000.0,566.33,125292000.0,1900.0,71.51397495,null,
2016-08-05,987189629.144,230492,9133690000.0,578.28,66127900.0,2150.0,72.86986373,null,
2016-08-06,592728385.138,200155,9083510000.0,575.03,80797300.0,2087.5,62.67147413,null,
2016-08-07,603557735.461,185003,9285940000.0,587.77,82398400.0,1787.5,62.16136973,null,
2016-08-08,631758317.296,232184,9365440000.0,592.74,61194100.0,1812.5,86.77055111,null,
2016-08-09,928106114.731,221761,9339660000.0,591.04,92228100.0,1687.5,71.63863786,null,
2016-08-10,804151254.911,256713,9286960000.0,587.65,102905000.0,1975.0,80.2720284,null,
2016-08-11,896309898.611,250298,9358770000.0,592.12,74514400.0,1712.5,78.44898699,null,
2016-08-12,830684014.213,237186,9307250000.0,588.8,69218000.0,1837.5,73.45314887,null,
2016-08-13,634911125.469,217760,9285530000.0,587.36,43563000.0,2100.0,62.93119656,null,
2016-08-14,584521964.325,200436,9258730000.0,585.59,60851100.0,2075.0,61.66486663,null,
2016-08-15,851170486.938,216471,9021180000.0,570.49,57262300.0,1962.5,66.62214347,null,
2016-08-16,944432859.868,238271,8970770000.0,567.24,58405200.0,1625.0,81.64256858,null,
2016-08-17,889458278.184,234663,9138030000.0,577.76,54443000.0,1500.0,75.20275393,null,
2016-08-18,952118597.283,232190,9074760000.0,573.71,59896600.0,1850.0,72.88027106,null,
2016-08-19,865503646.468,249563,9085820000.0,574.34,50631600.0,1800.0,80.46591254,null,
2016-08-20,911848182.724,219843,9114500000.0,576.08,45301400.0,2075.0,68.26571395,null,
2016-08-21,566882995.46,185409,9208210000.0,581.94,38299400.0,1950.0,50.74495377,null,
2016-08-22,898415899.754,219548,9199410000.0,581.31,72844000.0,1987.5,63.52197832,null,
2016-08-23,970228989.11,242225,9286930000.0,586.77,85349200.0,1950.0,66.90781245,null,
2016-08-24,1140939413.15,237211,9234800000.0,583.41,56328200.0,1850.0,67.0013252,null,
2016-08-25,884489826.838,223110,9184700000.0,580.18,136130000.0,1625.0,62.09640032,null,
2016-08-26,1027250338.71,237800,9147170000.0,577.75,48856800.0,1675.0,64.80766552,null,
2016-08-27,781766957.91,193996,9174990000.0,579.45,59698300.0,1725.0,55.89228071,null,
2016-08-28,534396450.906,169749,9023610000.0,569.83,86301600.0,1975.0,48.61558113,null,
2016-08-29,753693884.721,227380,9091830000.0,574.07,110398000.0,1975.0,63.49027266,null,
2016-08-30,732952040.14,241262,9093530000.0,574.11,70342400.0,1825.0,66.28178421,null,
2016-08-31,793769278.19,233237,9149730000.0,577.59,75840900.0,1787.5,63.78789563,null,
2016-09-01,753251491.507,227277,9118280000.0,575.55,76923400.0,1637.5,61.8596503,null,
2016-09-02,652881956.693,237131,9069550000.0,572.41,79910800.0,2025.0,60.17185475,null,
2016-09-03,622634298.929,184841,9120440000.0,575.55,159014000.0,1587.5,51.3752546,null,
2016-09-04,500893470.08,181407,9486370000.0,598.59,97942900.0,2162.5,47.30087673,null,
2016-09-05,668839755.783,217298,9652490000.0,608.99,82446800.0,1775.0,60.24055169,null,
2016-09-06,890396377.337,230414,9614140000.0,606.51,78529100.0,1675.0,61.1978289,null,
2016-09-07,722241379.801,250133,9679610000.0,610.57,75032400.0,1887.5,63.82177086,null,
2016-09-08,706641333.626,226737,9745120000.0,614.63,86713000.0,1762.5,59.05842244,null,
2016-09-09,866917406.528,223378,9931980000.0,626.35,64550200.0,1875.0,64.04047509,null,
2016-09-10,626045956.633,201925,9878730000.0,622.93,45016800.0,1800.0,52.98923538,null,
2016-09-11,588670256.795,181868,9887780000.0,623.42,73610800.0,2212.5,48.04488153,null,
2016-09-12,779817897.441,206981,9628560000.0,607.0,72812300.0,2062.5,54.52138569,null,
2016-09-13,728971402.658,236641,9645930000.0,608.02,86920600.0,1975.0,67.42386781,null,
2016-09-14,759819629.772,228030,9660080000.0,608.84,47877700.0,1950.0,62.83099293,null,
2016-09-15,648726619.841,232442,9688940000.0,610.59,59464600.0,1862.5,58.37547142,null,
2016-09-16,850264879.235,214566,9637020000.0,607.25,64963400.0,1962.5,63.97432146,null,
2016-09-17,512741452.603,219318,9637600000.0,607.22,37140300.0,1875.0,59.87402843,null,
2016-09-18,559193890.358,192468,9623950000.0,606.28,48679400.0,1825.0,52.19520153,null,
2016-09-19,609090451.38,207626,9681960000.0,609.87,54796400.0,1725.0,62.62962459,null,
2016-09-20,864463845.088,242705,9673140000.0,609.25,72710900.0,1812.5,68.54662378,null,
2016-09-21,939789489.969,248696,9584260000.0,603.59,82776200.0,2037.5,67.24185109,null,
2016-09-22,837936071.281,220861,9485280000.0,597.28,67085300.0,1887.5,60.46038209,null,
2016-09-23,935173034.596,232837,9469130000.0,596.2,51067000.0,1687.5,62.43187871,null,
2016-09-24,651216237.926,212270,9577520000.0,602.96,35359500.0,1937.5,60.10889387,null,
2016-09-25,707291343.736,195163,9575360000.0,602.75,33977800.0,2400.0,50.0120384,null,
2016-09-26,1056920496.24,226679,9545830000.0,600.81,59153800.0,1975.0,59.23807501,null,
2016-09-27,828794034.798,236626,9661590000.0,608.02,49422400.0,1900.0,61.83353282,null,
2016-09-28,1206264168.13,238258,9634530000.0,606.24,48722600.0,2012.5,64.73933198,null,
2016-09-29,849944276.024,233415,9616160000.0,605.02,55658600.0,1812.5,65.77145122,null,
2016-09-30,1050438732.14,257342,9628250000.0,605.72,56122400.0,1625.0,71.30425819,null,
2016-10-01,893636215.108,218163,9696280000.0,609.93,56357000.0,2112.5,59.84406969,null,
2016-10-02,583274686.541,199335,9761330000.0,613.95,39249800.0,1837.5,54.36143903,null,
2016-10-03,956275400.278,246087,9714980000.0,610.97,46798300.0,1712.5,70.03215871,null,
2016-10-04,861737258.551,255788,9733330000.0,612.05,49801600.0,1975.0,71.85589749,null,
2016-10-05,1073888075.13,272946,9705320000.0,610.22,68077500.0,2087.5,73.87769096,null,
2016-10-06,1105807230.47,269396,9742370000.0,612.47,56812100.0,2037.5,76.38916565,null,
2016-10-07,1092215274.81,265521,9745740000.0,612.61,64071400.0,1775.0,72.83993345,null,
2016-10-08,1156176994.34,263869,9822100000.0,617.34,42345900.0,2125.0,70.16266113,null,
2016-10-09,1264691045.14,213221,9852480000.0,619.17,39243400.0,2000.0,58.44625182,null,
2016-10-10,1523217746.38,207895,9816270000.0,616.82,67481100.0,1612.5,63.73455985,null,
2016-10-11,1334026678.31,269618,9855650000.0,619.24,103590000.0,1725.0,78.48796874,null,
2016-10-12,1460753274.75,230090,10201000000.0,640.87,92370200.0,1737.5,71.47980659,null,
2016-10-13,813808258.531,232296,10125100000.0,636.03,61620700.0,1650.0,67.4793587,null,
2016-10-14,920416608.269,234496,10141600000.0,637.01,58144600.0,1737.5,66.08457031,null,
2016-10-15,1833184717.77,219579,10195200000.0,640.31,39035400.0,1687.5,65.20498203,null,
2016-10-16,1508702417.18,200214,10176800000.0,639.08,40298100.0,1700.0,58.19844566,null,
2016-10-17,1020806199.16,227464,10221300000.0,641.82,58063600.0,1575.0,70.4016413,null,
2016-10-18,1322693240.93,245888,10184000000.0,639.41,65546700.0,1875.0,75.41165925,null,
2016-10-19,1187998586.3,242999,10164800000.0,638.13,69381700.0,1800.0,70.39845876,null,
2016-10-20,1016808858.83,234923,10046700000.0,630.66,56957300.0,1512.5,82.32236443,null,
2016-10-21,1943142847.0,265910,10050300000.0,630.83,55951000.0,1812.5,77.91618092,null,
2016-10-22,796145880.916,222179,10088400000.0,633.14,78556500.0,2100.0,63.84172178,null,
2016-10-23,674602308.302,184180,10479700000.0,657.62,54474600.0,1712.5,64.18451866,null,
2016-10-24,2495119519.65,252485,10473500000.0,657.16,62218200.0,1950.0,87.24842143,null,
2016-10-25,1792491709.31,232388,10424300000.0,654.0,90378800.0,1675.0,91.00613124,null,
2016-10-26,1143440869.4,217664,10484000000.0,657.68,88877100.0,1750.0,125.75848027,null,
2016-10-27,2255689759.19,306175,10812500000.0,678.21,96105300.0,1875.0,114.424628,null,
2016-10-28,957566020.817,259256,10969800000.0,688.0,81145500.0,1912.5,84.22143798,null,
2016-10-29,870891884.876,231509,11007600000.0,690.29,134761000.0,1825.0,73.4437806,null,
2016-10-30,819127060.991,207965,11388800000.0,714.12,100665000.0,2112.5,64.19342495,null,
2016-10-31,1015504777.87,238427,11207200000.0,702.64,97064400.0,1937.5,74.23372961,null,
2016-11-01,1076924712.83,250535,11187700000.0,701.34,130527000.0,1862.5,79.23399161,null,
2016-11-02,2821538692.02,261894,11647200000.0,730.07,84865200.0,1625.0,79.0376041,null,
2016-11-03,4281598074.44,260775,11844300000.0,742.35,172808000.0,1837.5,75.62880049,null,
2016-11-04,4131067433.82,256715,10996400000.0,689.12,99907700.0,1562.5,85.15752693,null,
2016-11-05,3842073571.12,243521,11227200000.0,703.52,53752300.0,1750.0,76.99280592,null,
2016-11-06,3774481117.67,231821,11233000000.0,703.81,59902200.0,2000.0,71.73547548,null,
2016-11-07,2902030827.27,257838,11344800000.0,710.74,65047100.0,1762.5,84.26874872,null,
2016-11-08,2330391818.29,297839,11224000000.0,703.09,79660800.0,2112.5,92.25579885,null,
2016-11-09,1762196289.13,274968,11333000000.0,709.83,132429000.0,1775.0,86.18415816,null,
2016-11-10,1156986147.41,266146,11542100000.0,722.84,68807800.0,2112.5,80.88736609,null,
2016-11-11,843643133.233,260368,11427200000.0,715.55,63119700.0,2000.0,74.68452714,null,
2016-11-12,591197008.082,235478,11447700000.0,716.75,64622500.0,2100.0,66.23916645,null,
2016-11-13,605380334.992,217642,11264500000.0,705.2,80318100.0,1937.5,63.51389121,null,
2016-11-14,813730544.736,256989,11214600000.0,702.0,62993000.0,2037.5,75.73821358,null,
2016-11-15,904619527.12,280376,11283400000.0,705.79,72038500.0,1925.0,81.45620336,null,
2016-11-16,1243666358.99,293190,11370700000.0,711.17,141294000.0,2200.0,81.2106822,null,
2016-11-17,1002768434.81,272826,11911300000.0,744.88,108579000.0,1975.0,85.14237505,null,
2016-11-18,910980306.356,284524,11846000000.0,740.71,87363100.0,1925.0,87.5677469,null,
2016-11-19,740183774.916,260515,12025400000.0,751.83,110608000.0,1800.0,74.42757015,null,
2016-11-20,717789705.558,231511,12027500000.0,751.88,154116000.0,1537.5,71.64713849,null,
2016-11-21,951718586.554,281898,11698900000.0,731.26,60802400.0,1737.5,91.77813531,null,
2016-11-22,883747318.254,276690,11834200000.0,739.64,129906000.0,1637.5,96.94610046,null,
2016-11-23,1165632879.95,290188,12029000000.0,751.74,76543800.0,1862.5,107.7017028,null,
2016-11-24,1153788048.32,303114,11916500000.0,744.62,85919300.0,1887.5,123.56165905,null,
2016-11-25,992278531.138,329565,11851100000.0,740.44,67807600.0,1962.5,147.57392819,null,
2016-11-26,744587443.477,288691,11869600000.0,741.51,54962700.0,2000.0,110.88545119,null,
2016-11-27,537541208.662,241151,11773800000.0,735.44,52601800.0,1800.0,82.0560019,null,
2016-11-28,827921171.657,283896,11727800000.0,732.48,61888600.0,2000.0,104.84350048,null,
2016-11-29,862098594.487,295700,11790900000.0,736.33,68511100.0,1862.5,103.17898325,null,
2016-11-30,825124589.103,281916,11791600000.0,736.28,84070800.0,1750.0,95.64692,null,
2016-12-01,972241646.2,281029,11949200000.0,746.05,80461900.0,1975.0,105.01977263,null,
2016-12-02,1083818979.78,272316,12134800000.0,757.54,127605000.0,1662.5,116.89516242,null,
2016-12-03,829005469.991,306679,12467800000.0,778.25,69547300.0,2225.0,106.80074833,null,
2016-12-04,598670061.606,250649,12363600000.0,771.64,60557900.0,1887.5,93.25520763,null,
2016-12-05,1091148664.71,280243,12393100000.0,773.39,106363000.0,1875.0,103.9315292,null,
2016-12-06,1062059044.5,301213,12159400000.0,758.72,116218000.0,1812.5,118.8758799,null,
2016-12-07,990090883.026,310508,12248900000.0,764.21,96426100.0,2037.5,106.92601738,null,
2016-12-08,937237581.082,287191,12312500000.0,768.08,80111900.0,2125.0,99.79403977,null,
2016-12-09,962742679.292,275782,12344000000.0,769.94,68705300.0,1725.0,98.31971943,null,
2016-12-10,720941802.801,245539,12394500000.0,773.02,53843100.0,1550.0,84.04482237,null,
2016-12-11,639049800.769,227537,12423600000.0,774.75,57313400.0,2225.0,75.27328161,null,
2016-12-12,955893654.354,257027,12349800000.0,770.04,76571000.0,2012.5,91.00468227,null,
2016-12-13,954802968.498,300049,12521500000.0,780.65,81645600.0,2287.5,100.94653534,null,
2016-12-14,1165802005.98,285623,12512900000.0,780.0,75979000.0,1825.0,95.17314127,null,
2016-12-15,1352759689.79,270694,12511700000.0,780.07,81580100.0,1512.5,95.33795336,null,
2016-12-16,1260073821.44,298629,12498800000.0,778.96,83608200.0,1725.0,104.11317461,null,
2016-12-17,904032882.08,240445,12599600000.0,785.17,78989800.0,1637.5,81.81349281,null,
2016-12-18,812698328.227,224977,12694800000.0,791.01,60524400.0,1887.5,77.30487411,null,
2016-12-19,1000530670.18,284267,12691100000.0,790.69,74886400.0,1875.0,102.03338894,null,
2016-12-20,1124695162.41,300564,12717600000.0,792.25,99629300.0,1775.0,105.94492393,null,
2016-12-21,1876065782.05,311678,12853700000.0,800.64,155576000.0,1875.0,110.46455925,null,
2016-12-22,1507882874.92,323284,13393800000.0,834.18,200027000.0,2050.0,109.90349555,null,
2016-12-23,1591049908.41,296417,13888600000.0,864.89,275564000.0,1812.5,98.16444763,null,
2016-12-24,1152563301.04,261823,14810300000.0,922.18,137727000.0,1725.0,89.36306429,null,
2016-12-25,752202335.183,201437,14450100000.0,899.65,143665000.0,2025.0,64.89672348,null,
2016-12-26,978694934.621,232551,14407800000.0,896.9,123771000.0,1875.0,82.51000694,null,
2016-12-27,1153209357.15,288616,14593300000.0,908.35,167308000.0,1912.5,98.15867991,null,
2016-12-28,1212332940.59,299687,15020500000.0,934.83,236630000.0,2062.5,99.71537646,null,
2016-12-29,1310049202.73,308509,15670000000.0,975.13,199320000.0,1862.5,110.87630833,null,
2016-12-30,1524533028.1,293357,15630200000.0,972.53,187474000.0,2012.5,101.58367375,null,
2016-12-31,1044538645.33,265605,15440700000.0,960.63,99135100.0,1900.0,88.10523804,null,
2017-01-01,786789677.745,189139,15491200000.0,963.66,147775000.0,2000.0,64.97262127,null,
2017-01-02,1151106038.16,259626,16055100000.0,998.62,222185000.0,1725.0,104.01553074,null,
2017-01-03,1522249560.23,299747,16426600000.0,1021.6,185168000.0,2175.0,110.4774617,null,
2017-01-04,1769692902.55,314971,16795400000.0,1044.4,344946000.0,1850.0,144.63144721,null,
2017-01-05,2512709770.6,301862,18604000000.0,1156.73,510199000.0,1850.0,167.55773157,null,
2017-01-06,1964103877.83,348783,16314100000.0,1014.24,351876000.0,2025.0,131.66052202,null,
2017-01-07,1276939927.57,281148,14534400000.0,903.49,279550000.0,1700.0,106.58271807,null,
2017-01-08,803152804.687,267851,14611400000.0,908.17,158715000.0,1962.5,93.94094356,null,
2017-01-09,1286586521.93,265257,14694900000.0,913.24,141877000.0,1862.5,97.12533162,null,
2017-01-10,1306985561.71,319011,14522600000.0,902.44,115808000.0,1937.5,120.54454911,null,
2017-01-11,2892571577.14,290097,14615700000.0,908.12,310929000.0,1862.5,106.69310267,null,
2017-01-12,1748758163.85,304350,12477600000.0,775.18,222326000.0,2175.0,110.49579794,null,
2017-01-13,1466113966.97,284591,12939100000.0,803.74,168968000.0,1987.5,101.395727,null,
2017-01-14,728311439.551,243658,13285200000.0,825.14,93063300.0,2062.5,84.43101692,null,
2017-01-15,782218059.5,238261,13174300000.0,818.14,71013600.0,2112.5,85.17234104,null,
2017-01-16,1001077532.21,244356,13234600000.0,821.78,82755200.0,2037.5,93.35476725,null,
2017-01-17,1201511514.81,294931,13383900000.0,830.95,155095000.0,1937.5,112.05089724,null,
2017-01-18,1249764219.51,310376,14648900000.0,909.37,225677000.0,2062.5,113.38505774,null,
2017-01-19,1026671039.2,303350,14311700000.0,888.34,105625000.0,2162.5,112.42429765,null,
2017-01-20,1040615783.03,293251,14472100000.0,898.17,86728400.0,2175.0,105.2106648,null,
2017-01-21,843214752.252,270811,14432000000.0,895.55,111158000.0,2300.0,95.32603131,null,
2017-01-22,733797452.58,239026,14863600000.0,922.21,116573000.0,2200.0,88.90143618,null,
2017-01-23,995934696.253,258127,14918800000.0,925.5,73588600.0,1837.5,99.84993774,null,
2017-01-24,1104657224.08,231077,14681400000.0,910.68,111349000.0,1787.5,142.82705428,null,
2017-01-25,1202517750.67,314498,14380700000.0,891.92,120831000.0,1887.5,136.46515019,null,
2017-01-26,961087602.722,314974,14551200000.0,902.39,131958000.0,1887.5,123.57158626,null,
2017-01-27,873555474.528,284503,14810400000.0,918.36,125594000.0,2250.0,117.42296508,null,
2017-01-28,665230442.178,237259,14835800000.0,919.81,68979600.0,1800.0,115.3535591,null,
2017-01-29,667632298.232,235738,14874000000.0,922.07,60851700.0,2037.5,123.94310224,null,
2017-01-30,852723955.782,257336,14844900000.0,920.15,78227300.0,1850.0,126.41899373,null,
2017-01-31,1040672350.97,284178,14859700000.0,920.96,164582000.0,1787.5,146.725731,null,
2017-02-01,1316263114.68,339122,15667900000.0,970.94,150110000.0,2337.5,155.18159634,null,
2017-02-02,1240308967.93,300969,15977800000.0,990.0,145821000.0,2162.5,147.6201007,null,
2017-02-03,1954545157.18,280253,16326100000.0,1011.46,201278000.0,1725.0,157.88566101,null,
2017-02-04,1193628988.7,308055,16648800000.0,1031.33,155064000.0,1837.5,139.8792543,null,
2017-02-05,1029881746.09,283513,16847400000.0,1043.52,114208000.0,1950.0,133.13735006,null,
2017-02-06,1212430955.85,259363,16605400000.0,1028.4,111762000.0,1762.5,163.86846257,null,
2017-02-07,1405969976.74,291572,16796600000.0,1040.14,146007000.0,1725.0,165.04526662,null,
2017-02-08,1362829812.46,323851,17156700000.0,1062.32,201855000.0,1900.0,159.93208369,null,
2017-02-09,1461656335.61,333043,17197100000.0,1064.7,407220000.0,2000.0,164.43140642,null,
2017-02-10,1223661636.46,314344,16083600000.0,995.63,190452000.0,1912.5,152.93905606,null,
2017-02-11,792590202.083,265479,15976700000.0,988.9,102261000.0,1725.0,117.87677124,null,
2017-02-12,587618633.182,231014,16214700000.0,1003.52,67530000.0,1687.5,101.77130434,null,
2017-02-13,960444337.284,276333,16141500000.0,998.88,100607000.0,2025.0,126.63733976,null,
2017-02-14,1183066957.08,317879,16028000000.0,991.74,137946000.0,2162.5,146.81045622,null,
2017-02-15,1078388379.74,307937,16264100000.0,1006.21,89759400.0,1812.5,138.83023196,null,
2017-02-16,952582505.804,265912,16289100000.0,1007.65,122277000.0,1787.5,155.35073623,null,
2017-02-17,1360297426.96,335276,16589600000.0,1026.12,136474000.0,1975.0,175.46504815,null,
2017-02-18,939006953.149,304046,16964800000.0,1049.21,99073500.0,1950.0,156.05541868,null,
2017-02-19,1103156773.71,234390,17056600000.0,1054.76,77423300.0,1612.5,126.59063292,null,
2017-02-20,1057147432.13,275162,16960200000.0,1048.69,109478000.0,1812.5,157.03512432,null,
2017-02-21,1160387001.48,292564,17456900000.0,1079.28,186869000.0,1787.5,168.18205825,null,
2017-02-22,1260830002.46,278219,18033400000.0,1114.8,136100000.0,1712.5,176.30834694,null,
2017-02-23,1502640205.09,299708,18075200000.0,1117.27,189454000.0,1737.5,202.40046623,null,
2017-02-24,1540318207.51,351311,18974400000.0,1172.71,330759000.0,2037.5,225.95913545,null,
2017-02-25,1113846160.5,322509,18939500000.0,1170.41,139961000.0,2000.0,198.6407775,null,
2017-02-26,837476091.85,290794,18518900000.0,1144.27,116486000.0,2400.0,170.16022586,null,
2017-02-27,1201145224.97,262940,18837300000.0,1163.78,131570000.0,1762.5,177.73052785,null,
2017-02-28,1444076514.59,327345,19113600000.0,1180.72,184956000.0,1912.5,231.45692146,null,
2017-03-01,1469761810.4,320989,19104800000.0,1180.04,229057000.0,1837.5,227.2493148,null,
2017-03-02,1967834616.14,313730,19829800000.0,1224.68,368275000.0,1887.5,239.8395341,null,
2017-03-03,2105869658.08,341952,20253700000.0,1250.71,315739000.0,1875.0,265.15271202,null,
2017-03-04,1469242347.74,277391,20688800000.0,1277.43,183270000.0,1775.0,227.31231879,null,
2017-03-05,1240344355.65,295917,20316000000.0,1254.29,134127000.0,1837.5,224.89339894,null,
2017-03-06,1617738914.52,271083,20531900000.0,1267.47,153657000.0,1737.5,228.81671986,null,
2017-03-07,1825784905.01,323648,20627100000.0,1273.21,291256000.0,1900.0,268.53552474,null,
2017-03-08,1749538121.56,320466,19819800000.0,1223.23,332603000.0,1900.0,245.62395053,null,
2017-03-09,1340837104.2,294583,18640900000.0,1150.35,212283000.0,1787.5,230.9372134,null,
2017-03-10,1613489389.71,304706,19275300000.0,1189.36,563796000.0,1937.5,253.38265494,null,
2017-03-11,1459874704.05,282486,18093700000.0,1116.32,283320000.0,1787.5,223.40830928,null,
2017-03-12,1012234656.64,219283,19073300000.0,1176.62,227176000.0,2000.0,189.44466059,null,
2017-03-13,1688892509.3,263545,19807700000.0,1221.78,380277000.0,1762.5,211.56419165,null,
2017-03-14,2194740006.61,332859,19978200000.0,1232.16,245306000.0,2025.0,270.2659726,null,
2017-03-15,1818003548.62,290428,20110400000.0,1240.16,297805000.0,1800.0,234.82121533,null,
2017-03-16,2764060617.72,303013,20293700000.0,1251.33,638568000.0,1787.5,250.86517525,null,
2017-03-17,2488382703.27,300424,19141800000.0,1180.16,706599000.0,1975.0,247.79645862,null,
2017-03-18,1769053430.48,278779,17838700000.0,1099.69,621302000.0,2025.0,223.94924795,null,
2017-03-19,1305168302.25,260974,15846000000.0,976.73,406648000.0,1962.5,214.77797246,null,
2017-03-20,1451434330.62,260448,16829800000.0,1037.24,286530000.0,1712.5,226.40284324,null,
2017-03-21,1802314479.11,297088,17125600000.0,1055.36,337391000.0,1812.5,252.8185197,null,
2017-03-22,2138467540.26,317589,18187100000.0,1120.65,380841000.0,1962.5,267.69751807,null,
2017-03-23,1777651873.47,276232,17043400000.0,1050.05,248540000.0,1737.5,228.76344812,null,
2017-03-24,1733417384.43,305133,16857000000.0,1038.45,491038000.0,2237.5,245.06808814,null,
2017-03-25,4044006010.42,253296,15204800000.0,936.54,435803000.0,1800.0,192.63251292,null,
2017-03-26,1116135580.1,221510,15814800000.0,974.01,303668000.0,1925.0,153.03647095,null,
2017-03-27,1426689038.59,210842,15785000000.0,972.05,372535000.0,1712.5,172.85031121,null,
2017-03-28,1782501122.64,311612,16964500000.0,1044.58,326332000.0,2025.0,248.11207069,null,
2017-03-29,1437433097.55,272352,16990900000.0,1046.08,298458000.0,1687.5,209.30019913,null,
2017-03-30,1515705323.5,294132,16929800000.0,1042.21,352969000.0,2050.0,210.6123248,null,
2017-03-31,1928720085.23,261567,16679000000.0,1026.64,447287000.0,1700.0,208.22901924,null,
2017-04-01,1414107439.25,272344,17413000000.0,1071.71,289634000.0,1750.0,205.46246558,null,
2017-04-02,1160384286.17,226678,17559400000.0,1080.61,514187000.0,1875.0,172.94420548,null,
2017-04-03,1727495387.92,281436,17924600000.0,1102.95,580444000.0,2150.0,214.69998817,null,
2017-04-04,1742279578.87,249981,18619000000.0,1145.52,436310000.0,1575.0,197.05996416,null,
2017-04-05,1704396748.28,314865,18435700000.0,1134.14,414784000.0,1975.0,235.98100887,null,
2017-04-06,1643551068.72,300356,18302600000.0,1125.81,511222000.0,1925.0,230.21934127,null,
2017-04-07,1612333912.3,291966,19168500000.0,1178.94,317022000.0,1862.5,217.6480458,null,
2017-04-08,1092798764.43,246642,19068600000.0,1172.65,209312000.0,1912.5,189.30968727,null,
2017-04-09,1050868391.47,230428,19134400000.0,1176.57,242343000.0,1862.5,163.16550849,null,
2017-04-10,1518896332.07,260713,19311200000.0,1187.3,215883000.0,1837.5,185.01614407,null,
2017-04-11,1678801796.88,308799,19316000000.0,1187.46,216182000.0,2137.5,229.75815485,null,
2017-04-12,1765108823.42,276482,19600800000.0,1204.81,288702000.0,1775.0,213.38119921,null,
2017-04-13,1804028126.87,255899,19541300000.0,1201.02,351969000.0,1675.0,210.48219917,null,
2017-04-14,1829553101.39,261457,19043800000.0,1170.33,254827000.0,1637.5,237.50305278,null,
2017-04-15,1325296378.47,274918,18996500000.0,1167.3,203559000.0,1850.0,206.12898249,null,
2017-04-16,1217876226.21,222059,19085100000.0,1172.61,183231000.0,1800.0,165.47729702,null,
2017-04-17,1598269709.63,236039,19260500000.0,1183.25,253206000.0,1812.5,174.69457314,null,
2017-04-18,1992369649.81,287650,19433800000.0,1193.77,270524000.0,1750.0,210.6738028,null,
2017-04-19,1678637624.0,314801,19734800000.0,1212.13,288061000.0,1787.5,216.07881983,null,
2017-04-20,1801458505.42,278029,19719900000.0,1211.08,315108000.0,1837.5,231.20902765,null,
2017-04-21,1763130566.55,317732,20020700000.0,1229.42,272167000.0,1950.0,239.31160133,null,
2017-04-22,1276324269.19,290463,19913900000.0,1222.71,249320000.0,1937.5,191.46981629,null,
2017-04-23,1246133126.98,237348,20066200000.0,1231.92,258951000.0,1762.5,166.1098465,null,
2017-04-24,1661841354.54,242726,19705400000.0,1209.63,235806000.0,1762.5,183.44489813,null,
2017-04-25,2795616680.83,284621,20372300000.0,1250.45,242556000.0,1687.5,255.15614803,null,
2017-04-26,2322818133.47,337419,20627900000.0,1265.99,329631000.0,1925.0,262.02001203,null,
2017-04-27,2293636199.15,289789,20889200000.0,1281.88,449197000.0,1762.5,243.50794959,null,
2017-04-28,2318098622.46,292537,21476000000.0,1317.74,527489000.0,1662.5,245.78127619,null,
2017-04-29,1841187051.03,367537,21479800000.0,1317.84,422706000.0,2225.0,277.06378859,null,
2017-04-30,1393539218.02,283098,21548400000.0,1321.87,413115000.0,1937.5,199.92537039,null,
2017-05-01,1788349209.57,273662,21981800000.0,1348.3,713624000.0,1800.0,210.5254173,null,
2017-05-02,2337266913.61,348999,23170200000.0,1421.03,477338000.0,2050.0,281.15931559,null,
2017-05-03,2116747300.87,303911,23707100000.0,1453.78,583796000.0,1725.0,248.34444747,null,
2017-05-04,3026220362.5,344956,24311900000.0,1490.72,933549000.0,2012.5,301.17747535,null,
2017-05-05,2959426416.32,269257,25133100000.0,1540.87,946036000.0,1637.5,257.20493581,null,
2017-05-06,2588826935.68,375201,25395600000.0,1556.81,582530000.0,2175.0,311.93047185,null,
2017-05-07,2163447877.78,303581,25768500000.0,1579.47,1080030000.0,2012.5,265.18103678,null,
2017-05-08,3156345988.96,366473,26056500000.0,1596.92,1340320000.0,2237.5,317.49876625,null,
2017-05-09,3280981522.93,342976,28132200000.0,1723.89,1167920000.0,2012.5,309.30737053,null,
2017-05-10,3697123755.98,291083,28668100000.0,1756.52,915723000.0,1712.5,289.30333441,null,
2017-05-11,3043875168.84,323139,29060600000.0,1780.37,799490000.0,1875.0,295.4107304,null,
2017-05-12,3237140428.04,313713,30131100000.0,1845.76,740984000.0,1887.5,322.71226753,null,
